id1,id2,pano1,pano2,winner
631,1002,u_mYfmxLnHL2K9ttrL_GDw,3hyWccvFkWcRCekA729gaA,none
40,343,8fDxQ4zZl7ZtAUnL1mMsUg,12-NsDeSHOCB2GNfyCVWzQ,none
539,359,drCOq0kUr8-0y5w-SYtN6w,4fXnzwUsSlGKOiS1Q2pfeg,right
975,217,-vYRqZuAPNEL5EmGEHFoXg,NY2UOSm3KcS7EmNJ2HxjGQ,none
1046,948,ApuGm8Ov6S9YfhvjcmLy0w,uUjibhoMZV1GqrYu8IMI_Q,left
1213,520,fo54NF7x7-9aaSQt60l3Yw,bOq7azyn3EhWAmk0qmN4dQ,none
584,207,ksHzDKBTJybVSp4JXNIH5w,J5OR707dSBIEI8jLd_rBRQ,left
1017,1239,6qFJmx0NDiNkWzzwkm3wAA,iV0Rmsw8BKZTqeDzreP_Wg,right
783,1443,RtyUGqnteKBp89p_wBd9-A,fN5ecH79lWUVl32iOlIyuw,right
1466,772,qPzgVRkZBfnoT0dgXAznkA,PF-FmzesYyF_7TCxtgjG_A,left
1129,303,S5aUWoRzj4E2TI1RTYiWYQ,pOUSBQY1LiurFXQ3IPXlfw,left
236,632,T9CYtxGUCchPTBbH4aiG3A,uclwasvm51k9wtUEURZ2sg,left
131,797,o47qWUs-PhRtAY2FKBOYPA,TqbtwozsXc0SIpTt7OUBXQ,left
154,837,zjVuLQGa4Mu9527vX-EGWw,_GEV8eSv-d72wE8467yH1w,left
1036,1255,9MvR7yWaPdkeg-7r1gT0ZQ,l2Epk6q4tuyKq1EoeNJqOQ,right
436,1281,MdsWAXkbzjPFi0_yjwy7Ig,pABWw5PXTt6eY8AfgtW-xg,right
1485,1460,yZVahypMbiQhWcU7tKDOsQ,nOAF5Lmezvbk0DQGHMu2hw,right
714,210,BhkXILKwiGXRbvU39cQNQw,KRmWqUhuNvyBg2rguFyjNQ,left
33,148,6rl__pClsnJ2B84G-ta2_w,vFAKse1VdykjvAi7QkZ_iw,left
926,638,qUh9ShyKsO2elBZM7jR-uQ,vLtNYdylgZL9FgJIM9okLg,none
1291,627,rC4ITZTfnmZSu93OR0zRIw,tjwYpOL1MQK5zqMX25NsQg,right
1030,1250,8nJHSdt8StodyuH643nydA,jp9PS3iCf5D1LcnsIuEDBQ,right
167,658,4gTLJReD09rvq-xsQmTluQ,z8ThY45gW_aseiTWOevs-Q,left
342,1182,0yb9ELBKhdZuqQjexTRHyQ,aO7-LyXJgG3bkfdKHulQWQ,right
183,986,9I0YM5nDr7Bb6NMKtbMhxg,1fs45epKySFKAaGWe7IhzA,none
48,1252,C3x6ztXbrpZ74gsH1umOmQ,kY-fMhQvxTNGfTGZGChN1Q,left
630,959,uWvqu9B1MWSaEqn9u1k4MQ,x1_jtYzCxs29Xa7SoGI0Ag,right
466,1033,TCTtu-9_SJPMI5A4i_YP4Q,9JKw4vp-dHbnNQzznw3apg,none
171,535,6z5XlvfxC9oBnJywbkWtBw,dYffLPWiK-r25o207lWZow,right
1319,62,wgBZ40YvDYXbq5VXvE_GfA,GYFAZIV6d_h8M9r20pLm_w,left
576,788,jON4ZDJo6IB78mrETC4L8A,T1OsxaWer8dI2l49RnBAkQ,left
728,600,Ei0Km1mSE3z5T7p9GFVG4Q,oSIHtI-EVUDRAkEpCBtgnQ,left
1113,415,PNN8QT628j9iIq8Atk9DjQ,JBzYHfWjgDyw_07tV20HBg,none
1164,458,YTsyYvt67CJ2MzX085cjwQ,RbhFQjOsXDESTHhbH56llA,left
1184,1146,aXKr-ylPcX2pdrA1l3p2vQ,Uwak2pupKqWx7Y7QiRZaEA,none
769,1053,OloLyIvrfxePIlIh1foTsg,BwfsdMsSI1xTmzrE-CUdYw,right
566,570,hhBxqGv6OkswyB8DV_8dpA,irVIjgrHMzVH7o0t3SJAAQ,right
1360,411,9REHqufxvFdv9RSY71-HFQ,HXtZxTtPSX_5BrPIsCjD9w,left
725,1248,Dz0C4OgPIxsl744J2L1m4g,jlrPUCeA5SEaPgSkCKvTuw,left
97,348,ZF--S52i3q_b8B3V4A3tAQ,38UroZkNHWLcd9L1YvPZ8Q,right
602,1482,oXkURnTNOIF8aPjJ4uS2vA,xQaadWaqsGiMICXhY-kB2g,left
1429,153,bWIDYBwqWmqr46n_v9_xGQ,zJWBnYGf_xWgzIjXcjnSGA,left
846,446,bbbF35BSD5HGbQ53sTAUPQ,PHWDbkUTkA0Vl32j1WGo9w,left
1195,882,cQfGXmrhiyeSYVLQJPtbDw,jEb35uV2VzHfRM8xfoUoMA,right
927,870,qdJS9jcPlCDDj1MbJ244Ig,gfGDPf8Q_jfXiLNEufnQ8Q,left
959,1044,x1_jtYzCxs29Xa7SoGI0Ag,AmpXQK2K91N1_op301wZcg,left
726,955,EcMiL9DGSi8LwAyOwXuudQ,vjilPFxFkMRtlpPXrFXBjg,none
546,1226,eOOufjR-7v6-xc05BFSnWg,hBlDSc5iX6QlY34eato99g,none
208,965,J6-5MX2a8Zm3CioLwlZmIA,xdv29hC9Q9sl4UiRZiK0_A,left
1255,197,l2Epk6q4tuyKq1EoeNJqOQ,FFvk9JbsmnSD9mq8tsVhCg,left
841,1009,aGvXgUhGkgLDcn_UGGq0pg,4k7Yl-7ejz1xAYMDBVAhnQ,right
45,788,BpeQwxHsIpURibQnMqvXFg,T1OsxaWer8dI2l49RnBAkQ,none
492,719,Y9O0sVniqPfciql38MKMCg,Ce_ngDGsEH-PAfg1Z1Qfew,right
1337,1190,zzfm-DJmR_hS4Q-H-hBZNA,bfsLCI6h5xihbLQbqVr6SQ,left
765,1029,Nfoak2uJI0d3eynwWQb_hw,8-Elh3piKUMQG8pPXwGUpg,left
1302,656,tllZbFcDQxpfANqUEkGlPg,ygIv0epqPkfyPi6jtHZDLA,right
739,189,HQwtV4gS9eEDHNUb3TnZag,BwCwmK5A3TCWSdj-7XStSA,left
385,1427,AnPxn-kX0w36XW1SxoxEDQ,ajBfKPbYzHrGx3QWevhhZQ,none
750,1416,JYtLXkL1FdxcM4TYy5UsyA,W9sE4p6j06xTrc_mKVq6cA,none
909,1233,nklJQuqjRUfX3-pg-sIVCQ,hl-zQ0l48xP6UUFw4i4rtw,left
1303,216,uHSRbc4mB2Tg3kcRqQaacg,NNx7g3vAVIm0pisPRJNEIw,right
668,760,07sWBGX-JCVUavlKlQqEqQ,N9JWI45sZNS3X1Qr1ChsxA,right
1170,610,_COLweX-veDk-FG-jxd96Q,qyEsS2qGIcIZdAgixUdOvg,right
659,479,zIDJPUnynISRLzp3OJbCzw,Vwz_I1N1kNMyckm4ct4Big,left
803,494,UxReoLpQonv9DdKvWk0y4w,YhYCfMOFXQvADGxB1SyzyA,right
489,737,Xt19-6GeyC_0QlXWpjUqpQ,H2a9uA__eggCLgYPYa3lAA,none
156,586,-VsXpc06-M0zcVtj8cBerA,lKzlBK1Wy4xDi0zx0HS1zQ,right
1059,1442,CqCnTf91j8hjP-yPoIkJKw,edgKSyZR81CF4letBohQdg,none
709,437,AOA-ZTpYj_IQt2hv7fuPog,MeWHGKWXw5YPuEWT9JFCPA,right
258,293,a5tvCetpzWg_-70h8fvEqg,nJtC6ol0euazPOZHwUJutg,right
746,48,IEwYK-gu_WkaUZmY4c7o5w,C3x6ztXbrpZ74gsH1umOmQ,right
675,135,1B1HWMlZgfpVg2sjI2dIvw,qWc7Q7gBEwlOTfNqDxzSaw,right
543,47,e3xPgfxzM0gyNt6feBrZuA,BvbkfAY3I4q6cAyT3EZrEw,right
769,717,OloLyIvrfxePIlIh1foTsg,CPKOrsIMxpVcdvquCUf7HA,none
1441,646,ecbwjSYPQvD1stfJvvMRXg,wlN0ntD1Bz8nNSjBJ-gOag,right
1382,219,IgHS9NsH-drMo4oub-wB5w,OQev3be5hDjv-iQ3tgfcPg,none
166,805,4UtyR59s1LvkisVCbj_aSA,VPgnLbNaZqABTdL62w0E3Q,left
863,1489,fCiLUx7i-17hnE0bP1BkEw,zjenFACffdozXqrDIZU4BQ,left
717,192,CPKOrsIMxpVcdvquCUf7HA,DNQqeNeHlr5AHcn1gHLjhw,none
1214,752,fre0ykVUKtePmN3kEU2Abw,KddTKaZk4xgty7uaxLLNgw,left
252,624,_F6qvgAp9bU2szZ9QGOmxQ,tQDO3K8_QcirFW_k9A7A8Q,right
713,944,BTi_t9Y4J-22JcdUNyE-ww,tnjgrS7R3KbgghJ_vTaAIg,right
1115,207,PWNO5siDOtzCzc3qRl1M9g,J5OR707dSBIEI8jLd_rBRQ,none
198,978,GHGfW6-qEvssbqKpnHsCXw,0dq4eyQko93Zb8jgyeQhTQ,none
629,1399,uUhDYLf4HffCNepFFypgTQ,P-ut7etMACDMJNtrkWzvww,right
1146,191,Uwak2pupKqWx7Y7QiRZaEA,DJMphwr3nbNa8xatrM8I0Q,left
1361,1273,9VsDPpNLc1TqgHP4U2Ne-g,ndBkZNHdCNiqiDJoB4NhSQ,right
559,711,ggT5F7rEpOeClF6wJhGpyA,An08ma2bypIS3h4axZEgJA,none
538,463,divovxjqo3s65k7JJiOn4g,S_NyACD4BfqtW1UHvHoJlQ,left
1436,201,dTYkU4_lDt88CyfrcPlpsQ,HPJnfrGo6SRkBVRa0fNyBw,left
865,272,fq0UpPhwxhzK2JTZ9uT8eA,eUl63Xe21vzco1TvRgcTxw,right
432,1214,MF6svzC9wjCv07FsEwp2GA,fre0ykVUKtePmN3kEU2Abw,right
1329,1435,yqjrxaAuJm6kMhdkDkRkFg,dPxA9nx1D-UDmW6vKDBy0g,none
1408,723,Sc4QEMJiZHuvBVmjc7KxYg,D7bkXo00K-BjxZ8vMmV-9w,right
1450,1409,ifX-xatucLDSC1qAd_4p7A,StjmKCH_CVEgE6lstUfCpA,right
714,693,BhkXILKwiGXRbvU39cQNQw,5VJTNId-ZqzyRXx45RGgLg,left
1169,378,ZKymliyFcIFMhbcfMVa7vQ,9ekeGAa5aZOTwqb_oGc5ew,left
102,122,_0-6bPqas164NRlIWsxZlQ,jHf_2ISZr7DWmeDlXCkhKQ,right
991,62,2nGgr-gjDf-GFwSPkOzTvA,GYFAZIV6d_h8M9r20pLm_w,left
1107,789,Oi_BiWMnz0USZWaBmb8cvQ,TBbYsKnKdFZQ6KGSZjyWAQ,right
715,253,Bof-Oz03SYhmkvpwcLls6A,_IxpCmbUT06358d6JHW-jQ,right
1097,949,LXXGR5GVjzlvxYLXTGQqdw,uY0svh_teiPNCpzV-gHfjQ,left
730,875,FSuCcaoOhBAs55uSPBJuDQ,hofxKGy9gYDuyBQ_DJcC3w,left
354,142,49l1lmbwoV0aMTW_kVYd0g,t3C3gBJTnWc30x21G8N2mA,left
345,198,2FQbpk9r0sjKnPECobOpDQ,GHGfW6-qEvssbqKpnHsCXw,left
1030,1103,8nJHSdt8StodyuH643nydA,NfBULFdsMH2KDmANF6lNNA,right
1153,679,WN4y1hzITj2OnilnpEbn0Q,1zJNrtL98YgbSslxhre4Cg,left
102,1423,_0-6bPqas164NRlIWsxZlQ,ZwU4-SSQVL1t-XLOMNzIZA,none
621,637,t3b-z53Utn0VMPxULh7Bzg,umN9vI6SqLpiL4jFYLHKQQ,left
1206,1480,eRr8L07yRAz5jDZ0JbtGgA,woyNXmvxEwELQt6DnWbhkw,right
920,150,pEpF-JxB-1s5YLyDd7LjGw,x66NgjW6ucWl4n9aDdkdvQ,right
1452,529,jrcqnF2KzZKfjeymELPe2Q,cIUG8vXpSOuy-HV6FXJGdQ,right
1201,1371,denfDHwIZwwxnfqZuuU3XQ,CDknugvipYgIpEHmofP7uQ,left
1018,127,6v-F9cCKNuDNnsITL2Fo5w,mzsGkDcnGVPYAb9YYXoARw,none
971,676,zd6cosXZ3_lhY9v0idm5XQ,1FjQvBHEOOyz-wHFW6WzjQ,right
1428,1265,b5FrR0v43RDTbJ5uxSr65Q,mb-X0j7OhTnAI8b4Ig0DmA,left
571,343,iupp5sWalvBdH-HkPl9JxA,12-NsDeSHOCB2GNfyCVWzQ,left
647,511,x-Jsb9A7Iekn7wgEJdp4LQ,_wayk2HJt8sEusdHKe2TCw,none
657,1213,z0ph9gBkITBLXEJfOh9GwA,fo54NF7x7-9aaSQt60l3Yw,left
425,537,KfijuhyPbGrBWT4f18L_aA,dfSLGUM9PHVf4xP75KiWgw,none
976,260,0Tb9OZhO3NIku2FDgkzPXw,aY32hmTPsijVyJQBmRT_AQ,right
620,258,sz6H7SGYq2FLPXYilxycow,a5tvCetpzWg_-70h8fvEqg,none
1017,756,6qFJmx0NDiNkWzzwkm3wAA,Ly5x5EWQLCrRGP8u58uNMA,right
1137,1213,UKrkTfzC6rM1agB0fC6gzw,fo54NF7x7-9aaSQt60l3Yw,left
89,1413,TrwA3bfKGHJu0SnNSLG7pQ,VhSSuLlHYvpjmryHVNkcSw,left
1221,1093,gUrAZVTsqUnNwb-8aGI_iA,L5gAU5CKjRBwEb74aeB3ZQ,left
1313,1064,vjKdELL5mEzTy2IfZcwuCQ,Dyi6unuvsQ7G185FdEudkQ,none
638,1343,vLtNYdylgZL9FgJIM9okLg,1x6Oh6UmGNKstCV3ccGTOw,none
1101,783,NOb7_KFSZnbc8rCJBiLDlw,RtyUGqnteKBp89p_wBd9-A,none
1391,1171,L1KDzhxhmX1oYyHK5VSw5A,_E8U0wl_JOYkdC_WdmlfKQ,right
1084,895,JiSN7C53aATM8VXPnXImBg,lBdr5a9doMelU3SIhdBmuw,left
266,531,br_H1DrBL-AWj-418E40jg,cWuL2msa-eETuZsDmzK5eA,left
656,981,ygIv0epqPkfyPi6jtHZDLA,110vFEosV44KJU7KJ30kuA,right
757,120,M7JCiWYSMv2MztGKRimFPA,i6aqw7gMHUGqeybSzA8Jzg,left
1449,1367,iSSwl9OB32ua8NN6g6UpjA,BYzXzeef3G8P3IcLiWNoSQ,left
1141,1384,UfquZtIuSYWLRvrwlaOkdA,J4IAKOqqZ1sRZbhCxVOPfg,right
1365,142,AAjinoywRbKsYr1QnGPn8g,t3C3gBJTnWc30x21G8N2mA,left
1144,1071,UsiHX1qknKv52fCjbXUgeA,FxHf5dak0OX7HdkDqZfpgw,right
544,615,e6_f0Un_1aZbEhEkV2Yk7g,rb93zI1dpSFr3ZjOJtM4qw,left
1398,547,OggOttx8WSzpUfzK0o_PvA,eU5YuiEGhpP6tJnUWpXAVA,none
1363,875,A6XVjRd3tCYSeBzBE4CPmQ,hofxKGy9gYDuyBQ_DJcC3w,none
60,591,G5WKJNtfXuazRETzMR8Y-g,mc2Qw-zkshn2Iao5WxOj5w,right
979,1249,0l1W4LOi-ziezyCUTXqdOQ,jnHCyJkUGj4fmP0flqHZKw,right
665,631,-ZjkFjMRCZlaW4CyF8_D3w,u_mYfmxLnHL2K9ttrL_GDw,right
278,1318,gGOj56_f81Y9Se1PUjtC7g,wd1LjHAvetSKX8PwhnT-tQ,right
743,1368,HqTk_3cntSWxyaNsFaut0g,Bjad-0seS23rHXDDhGdSTw,none
890,1406,kd1519Pfs_A25JatIiLK_w,RlUXxOMh1lbAIda9kCyeFQ,right
61,1263,G8UgzZQnee95rdsZ5II8tA,mRYFBeitwRXWyKQ4Q_lwtw,left
719,1096,Ce_ngDGsEH-PAfg1Z1Qfew,LU8B2Tzer3NOTnKucYTGfw,left
622,1015,tHOT0LmsvqCJxEVZjmk8Hg,5y3C5DzxmsYuuUn4LRNgbg,right
14,132,3EanuET-Xh4323iAur3fYg,onLJut6vc1UQUSNrt8aUVQ,right
1395,713,Mt0mTM0LqMAPdqhnoEFjzg,BTi_t9Y4J-22JcdUNyE-ww,left
702,578,7pgav0zS0r_P3LGrauwu8A,k6SZlQAYwqlUQpS0qSORWQ,right
822,1328,XJ43c4ZGFCncl7kpwFtTEg,ynU-xGihZn1ldnqXhPInQA,right
1081,578,IENSD-qcms2q155g0vQyPg,k6SZlQAYwqlUQpS0qSORWQ,right
1451,4,jE7kiTbcpxftXIUB8jjN_g,0Dd1zpnoaVcv2QJP_k2ZkA,left
1352,803,5O51VEKWea8YgMGTPDZySw,UxReoLpQonv9DdKvWk0y4w,right
778,851,QYXBWtLYYUc4bybbVJS0fA,buNBJFWO_epEj0B4tHJorQ,right
607,583,p_-_J6ZrNDs4S_TbUCFX1g,krEeCoezbIsRAhH2b7o-VA,right
742,1136,Hio85l9Ub0Ib7pb_-dmnhQ,UByzmRyJSnV_9WuYBRt3Iw,left
1222,989,gZMT7TinRPVNfcWP_55FAA,2D_-sa3iEz9M5Cq_W1Pgvg,right
365,67,6EK140DVs5AOzTzdczhAoQ,KFaDBm3cTx1XhXWEljayRg,right
355,857,4BEF3DO-yD65K_1Ue1eCBQ,d1FuIqtSnHcFJBHgVkbwGg,none
906,579,nE7V-W2fkzYtALCgeKS_1A,k7DkEovRJBwxk4P2Lz9Jqg,left
382,1257,AGqSfAVzfLlFRed43pfnEA,lkAq25qEieK4eSYLBrs0oQ,right
630,287,uWvqu9B1MWSaEqn9u1k4MQ,k9x0vuUcEO0V9_hRps_hRA,right
727,1187,EeYudrzdh66AEWqEpV9glQ,azzLmIkozioevc_4K_-gZQ,right
214,152,LbJ84afUgLba8NehZ0CvgQ,zH5X8KNrEBFqkxT61EVM6g,none
950,1393,vF8iwJYTHUTJ_sQC8-UjPQ,MYpr77jjhG6pABAJkyH72A,right
1205,1248,eGPzroOew6AYY8IFBBzxKQ,jlrPUCeA5SEaPgSkCKvTuw,left
1252,1224,kY-fMhQvxTNGfTGZGChN1Q,gijCeky_opVtHKbnXrAllg,right
14,175,3EanuET-Xh4323iAur3fYg,7dktMkxza1NWnRSV8TCv2Q,left
654,1378,yPwoGpHN2FD3TBVClddP9Q,GirYMKEksiiPXE69F7jj_g,left
1255,240,l2Epk6q4tuyKq1EoeNJqOQ,VYAYOEIV2WMT83sRJ6bogA,right
414,318,IuVszsRhfEoZ1AQgtCrBCA,vjEdrqmhvooWlocdOCfcpw,none
1340,1025,1jU1S8mrSeNTFCwwGY0ZIw,7nAqEXJaWiJh_oUu0BhIAQ,right
1045,233,AouBgyMSLPvAczzq5Wsr9Q,S1DM0sPNKyJ2kvp83dJ8Ng,right
1385,390,J8Ps_OQ_rlbZfRa1UVrIxA,CapgU3qjBMlTec8fs6QgkQ,right
409,1364,Glz6jWcD6FJTWqDRoLLp1g,A6Yb1s2CRiAQAgYPjfzGjw,left
823,1078,XUr5ofXU6CndA34fBzXycg,HvKqP9XXTMcnkuiAXmb4oQ,right
838,838,_TxwGK-TVZ4ukMTJ61c3yw,_TxwGK-TVZ4ukMTJ61c3yw,none
260,568,aY32hmTPsijVyJQBmRT_AQ,i0YPo0TdsxX9yrjq2oqxGg,right
1275,1264,niQUxfEcQtaenKF1FFCIZQ,mZ0QkFzYTlvarUAD5n8T4Q,right
615,148,rb93zI1dpSFr3ZjOJtM4qw,vFAKse1VdykjvAi7QkZ_iw,right
1115,733,PWNO5siDOtzCzc3qRl1M9g,GYsVIgSZELTjPKyFLSFD8A,none
908,518,naXjeLL6pc7AfLIqrAGqVw,bLNhveR7NdW7ftkrra7mew,left
1442,1025,edgKSyZR81CF4letBohQdg,7nAqEXJaWiJh_oUu0BhIAQ,left
80,943,PE0nOp8U7dgxsD5WlEO69A,tkBWe2xYds1rDCowSqMTrA,left
1440,1233,e_Kix6Y9IwjMOwmxlFI2jA,hl-zQ0l48xP6UUFw4i4rtw,none
484,1447,WwCrVmiK1tTEIAn49bApwg,h8HGH3wlCgcNPxKz7JDCUQ,left
514,716,ad1R5jO1qw-9JdoLcLX5Mg,CL3bcogGIF5RpMQsCgU0vA,left
873,363,h8LtxZ2ywLN2erWh-i6JNA,5U54P4WQUM3c35Cfwavj8w,none
1042,545,AXXUmX6o2RNI8m2LQY_RAg,eNDAeNNnPp8TRdjeMaDbYA,left
269,1374,dvNWVWjTNCqZa-08xyHFAQ,D-aqvUa7Z8_AXy9y59VsXg,left
181,1048,8PHpozpWDFVSpPnOFpHm_w,B62yYfHGhsMHlyfiR0EpiA,none
1422,1449,ZXfnclbtxcrED-cJnPsSrQ,iSSwl9OB32ua8NN6g6UpjA,right
306,312,qPfpo2JIIxIX3_LD_JXLbA,t6NWXe0OZ3Aau1DUSTE3nA,none
370,1289,7raS0SXdS_QyEFGj_LGDbQ,qTqT9QGYt-EEWtW8O1CBAw,left
68,156,KGBr6PCiEjOrr_TN7pf7Og,-VsXpc06-M0zcVtj8cBerA,left
499,1060,ZELGqXX7e2jfNuoFjpa3xA,Cy1rS_1xwqpIV1Pw3RbFVA,left
907,139,nEogVPJfs_M4zigOOpBLqg,s3H2wGBxjlWy82cDwlSJEQ,none
310,336,ssEsj-dN-e3Q645C-weedw,-_1baTeKEm4ViIRJgBmTIg,right
1353,846,5vPgDM-ThFpPIcEWXJXpUg,bbbF35BSD5HGbQ53sTAUPQ,left
1124,1202,RZH3a76IjD8TMnruwwbWPw,dmqz9BGDx-YIkRx1CIV4qw,left
351,160,3lKzgUWFFZKts8asgiLbkw,0rNDOfY7T284R87shF3kFQ,right
411,819,HXtZxTtPSX_5BrPIsCjD9w,WzzSsJu1wm9vKjscdhi1Dg,right
1295,651,rwzlfoFvr98pkmztHE-k4Q,y3QRHFAvK34bcXPYxqY3vA,right
294,1163,o2QuLU7SiESXbwHoDOQSmQ,YLm4V6XJeBGmTp8qOxIsLg,right
804,1208,VA_MT3z0nEPDPbEQJhdkWA,eucN3RoRlCHY2wPqhlPVTg,left
22,1084,4VLgryPzmAW7qWZxERec6A,JiSN7C53aATM8VXPnXImBg,right
507,668,_KgqLU-Dbogk3A8oEZss2g,07sWBGX-JCVUavlKlQqEqQ,right
854,536,cHKmfixjJDRwz-G04mcs-g,dfGAPg8bS8OutvGvtlzwCA,left
1291,101,rC4ITZTfnmZSu93OR0zRIw,ZbKwKi2ciqDV7oAKYBwZ0A,left
320,219,wWi7zKLQ2oLPYos09RZ6Dw,OQev3be5hDjv-iQ3tgfcPg,none
313,1326,txQyYDvgxG2fqB_IJ9Lgyw,y6yHmcD-dEX6UhaVxCQvAA,left
1170,85,_COLweX-veDk-FG-jxd96Q,T6-bQ5vbpmYhwB69Z-AWcQ,right
1441,940,ecbwjSYPQvD1stfJvvMRXg,t-175kqg0ajJwlzamQZx0Q,none
689,378,4WyHt_PQGM7Q2AG6FP_ccA,9ekeGAa5aZOTwqb_oGc5ew,left
933,833,s5yGx8ic5U3D8KpCvr3X3Q,Zcl_Ue163zr0bQdRNHE4WA,left
340,760,0iZRkWSHSLiJqVYxQIRHIw,N9JWI45sZNS3X1Qr1ChsxA,left
1327,678,yDYNDBSv4UEqWxQQwoa_3g,1VkQIWJyW-Lf5raHEORh9g,left
1030,767,8nJHSdt8StodyuH643nydA,Oe-1GMzy9QQmSQa9aXn9Gg,left
537,756,dfSLGUM9PHVf4xP75KiWgw,Ly5x5EWQLCrRGP8u58uNMA,right
1473,337,sZInn_2fdros8nVQ44GeEA,-wFGSKtKxozyblxxopMA9Q,right
12,1391,2tTX7Vu2M0Az1qkLNs_G-w,L1KDzhxhmX1oYyHK5VSw5A,left
1413,161,VhSSuLlHYvpjmryHVNkcSw,0txdUOJgHPkBYnhOcYOkpw,left
265,299,bPG0f70_MDr58vr7p8fPEQ,p2O9iC3ZYbGw16Z8i2-EuQ,none
988,564,1uegL-o-1OpililU1AWRqA,h9aoAkceqGl4x4I4RwSykA,left
1062,415,D87cwJF4f9GRLedvSS7SfA,JBzYHfWjgDyw_07tV20HBg,left
1085,1127,KX4V7vTisWx1Udk68CBGUg,Rk23XSy844gUAbGt8ijlYQ,right
1425,948,aTzfOr3cnbjk9jxTbSM1Aw,uUjibhoMZV1GqrYu8IMI_Q,none
352,686,3qho_pJbMkdaRIBxKLkRXA,31p_TOutdFx7yEwQ22CnYw,right
868,926,gMYKKOhdVoxtTiKIALyW7w,qUh9ShyKsO2elBZM7jR-uQ,left
880,369,j0wYivkh9kh8DdSqwodW-Q,7LrQDOR7ZuwEbcFRoW1F4Q,left
1487,1063,yyutc1Euvl_kohkPxQIXMg,DXfVDZeRQATN9sCqvzGnTA,right
1121,359,QODwNjccpMk7X36XoCE3gQ,4fXnzwUsSlGKOiS1Q2pfeg,left
1165,311,YVE_3Z7fVtrpgyXetH_GYw,sskqOSko2D10rtYjINnb6Q,right
663,840,-5jSwiVyTZ3UCpP453LLrA,a-FcAUArvNu4qEwt5luPjA,right
682,330,2F6vHVaROibAECG8WA-8fg,zcJAADw5KV45KpwPh3gOcw,right
1308,851,unrfbhnyVSnPD7s0SmmIew,buNBJFWO_epEj0B4tHJorQ,right
1279,323,oqgGfy8Vp4NpHnJ8PnUeXQ,x2jRMHkCcEjAi4u1WtSsgA,right
588,1092,lV1pAgJfY-Ry_vXjOcCKug,KySWoWK0ckPHNkdyD0ut-A,right
216,90,NNx7g3vAVIm0pisPRJNEIw,UzJQ61jfSjls9eSG7MRFQg,left
115,615,g0bMY6dMrdP-UphtAwuMNw,rb93zI1dpSFr3ZjOJtM4qw,left
1251,26,k88JKK9DTxOzlV_E3rxdcw,5CWQs2cry3oopJjP7173Hw,right
1067,1196,EzehVTtDOyh5I4p13ISNGw,cStrn9OzASYx2fYMFLOETA,left
726,997,EcMiL9DGSi8LwAyOwXuudQ,3QNnjNvokHsfyVpwTEtNCQ,right
120,535,i6aqw7gMHUGqeybSzA8Jzg,dYffLPWiK-r25o207lWZow,right
1059,434,CqCnTf91j8hjP-yPoIkJKw,MZ07VSGjSQEuoVSN4dtRGg,right
1394,523,MgyS8nVgmCPbD2nRihxgYA,bpG7zi1rwFdBG2vTpMOVyw,left
1056,788,C7kiltnEciDZSlAbYOEa7g,T1OsxaWer8dI2l49RnBAkQ,left
828,1334,YJOmexmToLXkr0keHUa-6A,zH9RBUoScSywTOhk3u615A,left
1261,1168,m6-qO0Klnc5btKxF8cj44A,YujUEnF8WmmOgdRunZXLVg,right
577,495,jTlN0yqFbQAgInMK_hTuLQ,YrHxv3cw5CTsc_leIgaIAQ,left
122,1335,jHf_2ISZr7DWmeDlXCkhKQ,zNqpIP5rE54WLAg0BavckA,left
608,962,pdFrctgsV8Logo7agtUWJQ,x8-o9QD0DLifMpU-HOYyeA,right
1010,1191,5AuBZmcVX4z4DPJVv2bM4A,bxPv1VccaDfXkP4yvmS5aw,left
764,125,NTAIvsaxqB3aTZCcY0nvHA,mAlKwC5n5qH-o3UCKxl3Eg,left
403,393,FUMvVYXo2nkuL_Td_RDjQA,D9Cf4Ve_QBg1gk28_0zGjw,left
1087,100,KgEXqKWH-nTMtdsIAXJgCQ,ZZqQ2EI5zFkyl7DXI5hGvQ,left
760,291,N9JWI45sZNS3X1Qr1ChsxA,n95yQq0mj8NpO8l5-9pD6A,left
1234,96,hnRMGDcBBJCHi1QJ9aX2Vg,Z13Po42uDxCckxybh6aTCA,right
358,838,4f1YjPKe_U4vEYP474E-NQ,_TxwGK-TVZ4ukMTJ61c3yw,right
596,1183,nu39ZnsNO1DgnUX7kA9THg,aR0KemLHBWKOCVGDtas4mw,left
1198,1242,csmx62W8Ba3ARzSFCZ2N1w,iiYMJy7asvSUD3xto4Ov6w,right
930,369,rPGu8qz7S-0t4ESnHFaszw,7LrQDOR7ZuwEbcFRoW1F4Q,left
1005,1417,4RfVY70exCCvRaI-IE224Q,XR0ubPpmSWW3jeBHuIyB4g,left
1477,25,urtLBNiLEecj5VdZxKhtgw,5A1LsTioGokoHyRvYpr2sQ,left
152,1381,zH5X8KNrEBFqkxT61EVM6g,IaJ0Ga468ydyjnqtC8kZ7A,right
565,191,hB2fq03dD21Bs4tenG9utA,DJMphwr3nbNa8xatrM8I0Q,none
807,707,VWn0AbWvh4v7NHoJ83savg,9e8dJrjpuVEvl2oWgL_UFg,right
68,1458,KGBr6PCiEjOrr_TN7pf7Og,mIq_Dg8hxxBiU1hY5ueARw,left
